n_eval,value,pretrain.data,pscale,ptask,fdata,fratio,ftask,model,nparam,pdata
2,0.4920264482,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
2,0.4560281336,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
2,0.3514238596,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
2,0.4392701089,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
3,0.5838603973,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
3,0.5748423934,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
3,0.5478254557,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
3,0.6206163168,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
3,0.5599840283,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
3,0.5893558264,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
3,0.6103361249,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
4,0.6225455999,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
4,0.5344661474,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
4,0.6670621037,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
4,0.6841521263,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
4,0.6614239812,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
4,0.5975368023,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
4,0.590911746,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
5,0.6926288605,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
5,0.6831203699,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
5,0.6814742088,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
5,0.6854060292,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
5,0.6797073483,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
5,0.7110917568,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
5,0.6388790011,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
6,0.688667357,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
6,0.7045990229,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
6,0.6954271197,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
6,0.6769818068,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
6,0.7004265785,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
6,0.6147345901,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
6,0.7055554986,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
7,0.6910712123,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
7,0.7308550477,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
7,0.6258294582,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
7,0.7103099227,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
7,0.6632462144,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
7,0.6498911977,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
7,0.6380239129,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
8,0.7115983963,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
8,0.7379853129,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
8,0.7282311916,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
8,0.7023505569,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
8,0.697372973,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
8,0.7188212872,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
8,0.7098249197,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
9,0.7294303775,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
9,0.7388127446,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
9,0.7098172307,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
9,0.7248364091,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
9,0.6882941127,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
9,0.6610946655,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
9,0.7566982508,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
10,0.7245774269,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
10,0.7105151415,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
10,0.7341040969,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
10,0.7498415709,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
10,0.7091580629,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
10,0.7201869488,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
10,0.7282527089,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
11,0.7165352106,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
11,0.7586149573,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
11,0.7317889333,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
11,0.7661811113,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
11,0.7575487494,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
11,0.7139708996,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
11,0.694246769,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
12,0.6944482923,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
12,0.7581452727,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
12,0.7776539326,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
12,0.7536898851,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
12,0.7667369843,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
12,0.731182158,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
12,0.7442490458,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
13,0.7560751438,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
13,0.7676668763,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
13,0.7578098178,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
13,0.773722887,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
13,0.7497290969,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
13,0.7578971982,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
13,0.7527249455,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
14,0.7215792537,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
14,0.7600810528,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
14,0.7436378598,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
14,0.7812527418,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
14,0.7765209079,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
14,0.758138895,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
14,0.7759315372,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
15,0.7585744262,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
15,0.7515471578,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
15,0.7179982662,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
15,0.7555832267,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
15,0.7791332603,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
15,0.7903148532,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
15,0.7745851874,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
16,0.7583116889,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
16,0.7475089431,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
16,0.7554031014,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
16,0.7908090949,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
16,0.7720060945,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
16,0.756737113,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
16,0.7839269638,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
17,0.7555901408,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
17,0.7657026649,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
17,0.7663133144,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
17,0.7545349002,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
17,0.7983803749,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
17,0.7893389463,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
17,0.7875548005,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
18,0.7722268701,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
18,0.7765618563,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
18,0.6970927119,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
18,0.7475749254,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
18,0.7748759985,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
18,0.7854858637,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
18,0.7782441378,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
19,0.7072902322,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
19,0.7772398591,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
19,0.7862427235,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
19,0.7979180813,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
19,0.7755188346,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
19,0.7707191706,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
19,0.7850091457,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
20,0.7846373916,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
20,0.768579185,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
20,0.7732446194,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
20,0.7708299756,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
20,0.7801399231,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
20,0.7876250744,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
20,0.7842890024,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
21,0.7720320225,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
21,0.7882401347,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
21,0.7810515165,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
21,0.7940528989,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
21,0.7899514437,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
21,0.7947221994,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
21,0.736135304,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
22,0.8004205823,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
22,0.7881576419,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
22,0.7857629061,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
22,0.7731539607,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
22,0.7917286158,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
22,0.8028778434,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
22,0.7934154868,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
23,0.7916707993,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
23,0.7788196206,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
23,0.8078462481,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
23,0.7823727727,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
23,0.8044399619,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
23,0.7891441584,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
23,0.7871327996,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
24,0.7883290052,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
24,0.8016910553,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
24,0.7851294279,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
24,0.7365339398,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
24,0.7988894582,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
24,0.8042830229,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
24,0.8076298833,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
25,0.7948368192,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
25,0.7953686118,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
25,0.7973730564,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
25,0.811917603,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
25,0.8020186424,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
25,0.8025452495,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
25,0.8052746654,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
26,0.799469471,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
26,0.7852984071,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
26,0.8088911772,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
26,0.7745025754,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
26,0.8031846285,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
26,0.8047003746,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
26,0.8223044276,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
27,0.7974455953,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
27,0.7179267406,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
27,0.8055598736,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
27,0.8086093664,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
27,0.812828362,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
27,0.8160308003,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
27,0.7978100181,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
28,0.7953495979,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
28,0.7432436943,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
28,0.8072579503,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
28,0.8114293218,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
28,0.8020925522,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
28,0.7831628323,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
28,0.8049456477,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
29,0.791443646,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
29,0.8124355078,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
29,0.7923498154,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
29,0.8095126748,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
29,0.8042004704,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
29,0.760563612,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
29,0.8113889098,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
30,0.7918590307,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
30,0.7999830842,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
30,0.8163670897,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
30,0.8113318682,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
30,0.794947505,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
30,0.8076515794,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
30,0.7991745472,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
31,0.8029983044,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
31,0.8091242313,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
31,0.7895350456,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
31,0.8106359839,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
31,0.8046317101,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
31,0.7667744756,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
31,0.8120776415,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
32,0.7961648107,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
32,0.8007096648,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
32,0.8107687831,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
32,0.8213331699,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
32,0.8287848234,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
32,0.7790215611,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
32,0.8139320612,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
33,0.8098140955,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
33,0.8145185709,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
33,0.8079459071,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
33,0.8139616251,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
33,0.8209332228,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
33,0.8191951513,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
33,0.8203648925,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
34,0.7840096951,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
34,0.8103879094,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
34,0.8247849345,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
34,0.8011119366,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
34,0.8106499314,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
34,0.8117328882,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
34,0.8207598925,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
35,0.7747330666,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
35,0.794048667,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
35,0.7967097163,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
35,0.815153718,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
35,0.8154241443,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
35,0.8212172985,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
35,0.8299797773,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
36,0.7998412251,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
36,0.8142070174,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
36,0.7572113276,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
36,0.8209130764,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
36,0.8224195242,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
36,0.7963554263,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
36,0.8276383281,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
37,0.7933644652,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
37,0.8062515259,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
37,0.8087434173,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
37,0.8111312985,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
37,0.808619678,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
37,0.8204751611,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
37,0.8276423812,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
38,0.8029234409,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
38,0.8271721601,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
38,0.8095151186,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
38,0.8088312149,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
38,0.822462976,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
38,0.8269883394,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
38,0.834151268,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
39,0.798445344,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
39,0.8035197258,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
39,0.8012405038,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
39,0.8272083402,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
39,0.8235185146,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
39,0.8155850768,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
39,0.8232025504,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
40,0.8031293154,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
40,0.8274027705,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
40,0.829881072,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
40,0.8257858753,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
40,0.8304570317,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
40,0.8139356375,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
40,0.8113254309,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
41,0.8082330823,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
41,0.7935858965,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
41,0.8038974404,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
41,0.8130127788,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
41,0.8220847845,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
41,0.8208040595,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
41,0.8114780188,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
42,0.8106457591,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
42,0.8247328401,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
42,0.8130235076,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
42,0.8335564733,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
42,0.8009682894,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
42,0.8193559051,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
42,0.8312159181,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
43,0.811397016,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
43,0.8193901777,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
43,0.8343703747,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
43,0.7973600626,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
43,0.8385097384,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
43,0.815741837,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
43,0.82709831,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
44,0.8005639315,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
44,0.8238528371,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
44,0.8197390437,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
44,0.8334840536,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
44,0.8217869401,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
44,0.8269559145,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
44,0.8154053092,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
45,0.8181728721,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
45,0.8244354129,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
45,0.8177431822,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
45,0.8368086815,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
45,0.8310603499,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
45,0.7763999104,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
45,0.8344739676,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
46,0.8208462596,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
46,0.808870852,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
46,0.8116328716,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
46,0.8374154568,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
46,0.8396335244,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
46,0.818875134,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
46,0.8296527863,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
47,0.825181365,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
47,0.8348130584,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
47,0.8431589603,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
47,0.8387123346,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
47,0.8198126554,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
47,0.8362255096,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
47,0.8371610045,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
48,0.8170703053,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
48,0.8209773898,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
48,0.8345968127,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
48,0.8290691376,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
48,0.8238629103,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
48,0.8246533275,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
48,0.830226779,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
49,0.8187683225,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
49,0.8322270513,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
49,0.8391829133,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
49,0.8323702216,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
49,0.8360717893,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
49,0.828450501,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
49,0.8204100728,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
50,0.8285879493,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
50,0.8255717158,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
50,0.8368287086,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
50,0.8175073266,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
50,0.8109512329,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
50,0.8470411897,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
50,0.8472416997,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
51,0.8253604174,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
51,0.8351171017,40000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
51,0.8259177208,80000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
51,0.8313670158,160000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
51,0.8467194438,320000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
51,0.8408224583,640000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
51,0.8436890841,1280000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
52,0.8151499629,20000,1280k,objdet,NA,0,pretrain,r152,58.5,bop
