n_eval,value,pretrain.data,pscale,ptask,fdata,fratio,ftask,model,nparam,pdata
270020,0.466060012578964,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
270020,0.452160000801086,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
275020,0.503459990024567,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
275020,0.430379986763,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
275020,0.467260003089905,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
275020,0.466939985752106,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
275020,0.462900012731552,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
275020,0.450960010290146,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
275020,0.471359997987747,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
275020,0.461299985647202,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
275020,0.468820005655289,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
280020,0.505819976329803,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
280020,0.413919985294342,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
280020,0.456259995698929,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
280020,0.465039998292923,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
280020,0.461519986391068,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
280020,0.462399989366531,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
280020,0.475820004940033,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
280020,0.462619990110397,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
280020,0.470180004835129,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
285020,0.501460015773773,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
285020,0.4408999979496,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
285020,0.471100002527237,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
285020,0.471399992704391,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
285020,0.447499990463257,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
285020,0.460559993982315,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
285020,0.471540004014969,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
285020,0.470800012350082,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
285020,0.466560006141663,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
290020,0.508340001106262,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
290020,0.4514200091362,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
290020,0.466140002012253,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
290020,0.467339992523193,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
290020,0.469440013170242,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
290020,0.468560010194778,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
290020,0.46382001042366,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
290020,0.468120008707047,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
290020,0.46560001373291,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
295020,0.506579995155334,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
295020,0.45592001080513,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
295020,0.459380000829697,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
295020,0.470580011606216,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
295020,0.469240009784698,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
295020,0.472380012273788,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
295020,0.473340004682541,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
295020,0.477939993143082,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
295020,0.473040014505386,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
300020,0.50330001115799,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
300020,0.455020010471344,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
300020,0.467339992523193,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
300020,0.460379987955093,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
300020,0.466720014810562,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
300020,0.470580011606216,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
300020,0.477820008993149,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
300020,0.47350001335144,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
300020,0.482520014047623,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
305020,0.502319991588593,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
305020,0.446319997310638,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
305020,0.47775998711586,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
305020,0.470899999141693,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
305020,0.478659987449646,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
305020,0.478359997272491,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
305020,0.479719996452332,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
305020,0.483740001916885,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
305020,0.483999997377396,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
310020,0.505779981613159,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
310020,0.459340006113052,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
310020,0.447780013084412,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
310020,0.464879989624023,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
310020,0.466939985752106,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
310020,0.469900012016296,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
310020,0.482080012559891,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
310020,0.479299992322922,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
310020,0.475140005350113,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
315020,0.513239979743958,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
315020,0.465140014886856,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
315020,0.472079992294312,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
315020,0.476539999246597,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
315020,0.47367998957634,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
315020,0.485199987888336,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
315020,0.478540003299713,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
315020,0.476460009813309,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
315020,0.480740010738373,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
320020,0.514999985694885,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
320020,0.461279988288879,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
320020,0.481440007686615,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
320020,0.478899985551834,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
320020,0.474480003118515,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
320020,0.477140009403229,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
320020,0.483960002660751,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
320020,0.483799993991852,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
320020,0.478920012712479,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
325020,0.519439995288849,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
325020,0.440679997205734,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
325020,0.487199991941452,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
325020,0.488380014896393,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
325020,0.480940014123917,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
325020,0.479420006275177,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
325020,0.4860799908638,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
325020,0.481819987297058,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
325020,0.485599994659424,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
330020,0.512380003929138,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
330020,0.466800004243851,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
330020,0.480800002813339,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
330020,0.481079995632172,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
330020,0.485799998044968,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
330020,0.481640011072159,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
330020,0.484499990940094,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
330020,0.493440002202988,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
330020,0.47995999455452,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
335020,0.51418000459671,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
335020,0.460979998111725,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
335020,0.491299986839294,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
335020,0.486600011587143,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
335020,0.482800006866455,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
335020,0.490619987249374,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
335020,0.4862399995327,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
335020,0.492419987916946,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
335020,0.492839992046356,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
340020,0.519559979438782,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
340020,0.468860000371933,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
340020,0.484860002994537,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
340020,0.493140012025833,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
340020,0.480260014533997,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
340020,0.494060009717941,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
340020,0.491879999637604,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
340020,0.495279997587204,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
340020,0.491659998893738,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
345020,0.525059998035431,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
345020,0.474880009889603,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
345020,0.497920006513596,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
345020,0.487619996070862,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
345020,0.491439998149872,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
345020,0.490179985761642,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
345020,0.494120001792908,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
345020,0.496540009975433,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
345020,0.490260004997253,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
350020,0.526180028915405,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
350020,0.47843998670578,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
350020,0.497839987277985,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
350020,0.494419991970062,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
350020,0.491479992866516,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
350020,0.48895999789238,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
350020,0.496560007333755,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
350020,0.497920006513596,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
350020,0.496360003948212,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
355020,0.527540028095245,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
355020,0.482719987630844,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
355020,0.492879986763,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
355020,0.494980007410049,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
355020,0.499540001153946,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
355020,0.494439989328384,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
355020,0.501800000667572,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
355020,0.503019988536835,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
355020,0.501439988613129,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
360020,0.533320009708405,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
360020,0.48377999663353,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
360020,0.497839987277985,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
360020,0.501479983329773,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
360020,0.498279988765717,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
360020,0.504419982433319,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
360020,0.498039990663528,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
360020,0.499779999256134,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
360020,0.503040015697479,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
365020,0.538640022277832,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
365020,0.485080003738403,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
365020,0.506500005722046,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
365020,0.504260003566742,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
365020,0.50407999753952,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
365020,0.503899991512299,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
365020,0.507260024547577,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
365020,0.505339980125427,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
365020,0.504499971866608,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
370020,0.536440014839172,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
370020,0.48811998963356,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
370020,0.506079971790314,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
370020,0.507000029087067,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
370020,0.507979989051819,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
370020,0.503600001335144,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
370020,0.510659992694855,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
370020,0.511139988899231,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
370020,0.503639996051788,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
375020,0.539719998836517,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
375020,0.500379979610443,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
375020,0.506319999694824,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
375020,0.508239984512329,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
375020,0.500720024108887,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
375020,0.50765997171402,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
375020,0.512660026550293,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
375020,0.506399989128113,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
375020,0.513440012931824,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
380020,0.542900025844574,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
380020,0.498259991407394,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
380020,0.512340009212494,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
380020,0.509859979152679,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
380020,0.510900020599365,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
380020,0.514320015907288,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
380020,0.513899981975555,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
380020,0.512939989566803,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
380020,0.516059994697571,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
385020,0.543500006198883,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
385020,0.501259982585907,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
385020,0.518040001392365,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
385020,0.511560022830963,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
385020,0.513859987258911,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
385020,0.517400026321411,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
385020,0.519299983978271,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
385020,0.515500009059906,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
385020,0.514159977436066,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
390020,0.547760009765625,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
390020,0.503400027751923,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
390020,0.516200006008148,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
390020,0.517319977283478,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
390020,0.514940023422241,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
390020,0.518599987030029,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
390020,0.519779980182648,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
390020,0.519640028476715,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
390020,0.521899998188019,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
395020,0.5521399974823,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
395020,0.506060004234314,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
395020,0.519540011882782,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
395020,0.51994001865387,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
395020,0.519659996032715,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
395020,0.518980026245117,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
395020,0.52209997177124,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
395020,0.520579993724823,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
395020,0.526799976825714,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
400020,0.554080009460449,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
400020,0.507799983024597,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
400020,0.525619983673096,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
400020,0.517459988594055,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
400020,0.520179986953735,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
400020,0.522040009498596,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
400020,0.52565997838974,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
400020,0.526419997215271,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
400020,0.522339999675751,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
405020,0.557399988174438,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
405020,0.511960029602051,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
405020,0.526180028915405,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
405020,0.523159980773926,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
405020,0.524999976158142,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
405020,0.523899972438812,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
405020,0.530099987983704,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
405020,0.529380023479462,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
405020,0.525439977645874,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
410020,0.558300018310547,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
410020,0.514140009880066,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
410020,0.52455997467041,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
410020,0.525720000267029,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
410020,0.527199983596802,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
410020,0.529799997806549,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
410020,0.529900014400482,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
410020,0.529640018939972,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
410020,0.529139995574951,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
415020,0.56224000453949,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
415020,0.515919983386993,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
415020,0.529399991035461,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
415020,0.527159988880157,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
415020,0.529299974441528,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
415020,0.529359996318817,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
415020,0.529680013656616,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
415020,0.53329998254776,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
415020,0.53056001663208,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
420020,0.560959994792938,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
420020,0.51690000295639,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
420020,0.530659973621368,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
420020,0.529839992523193,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
420020,0.529699981212616,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
420020,0.531960010528564,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
420020,0.533479988574982,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
420020,0.531340003013611,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
420020,0.53329998254776,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
425020,0.562380015850067,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
425020,0.51775997877121,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
425020,0.531239986419678,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
425020,0.530979990959167,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
425020,0.530659973621368,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
425020,0.53355997800827,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
425020,0.535340011119843,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
425020,0.534340023994446,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
425020,0.53328001499176,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
430020,0.564499974250793,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
430020,0.519320011138916,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
430020,0.534839987754822,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
430020,0.532019972801208,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
430020,0.531080007553101,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
430020,0.53277999162674,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
430020,0.535520017147064,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
430020,0.534240007400513,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
430020,0.535040020942688,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
435020,0.565079987049103,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
435020,0.520359992980957,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
435020,0.532739996910095,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
435020,0.532379984855652,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
435020,0.533959984779358,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
435020,0.533460021018982,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
435020,0.535880029201508,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
435020,0.536419987678528,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
435020,0.535679996013641,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
440020,0.564180016517639,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
440020,0.521380007266998,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
440020,0.532819986343384,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
440020,0.534319996833801,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
440020,0.534060001373291,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
440020,0.53522002696991,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
440020,0.537639975547791,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
440020,0.53627997636795,32000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
440020,0.535380005836487,64000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
445020,0.565980017185211,1281167,64k,mulclass,imagenet,10,sinclass,r50,23.9,imagenet
445020,0.519460022449493,0,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
445020,0.532999992370605,1000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
445020,0.533140003681183,2000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
445020,0.534720003604889,4000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
445020,0.534060001373291,8000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
445020,0.538259983062744,16000,64k,mulclass,imagenet,10,sinclass,r50,23.9,bop
